2023-08-02 12:02:39,566 - select_connection - DEBUG	 - _get_poller: 415	 - Using EPollPoller
2023-08-02 12:22:59,284 - heartbeat - DEBUG	 - stop: 142	 - Removing timer for next heartbeat check interval
2023-08-02 12:22:59,284 - select_connection - DEBUG	 - remove_timeout: 284	 - remove_timeout: removing timeout <pika.adapters.select_connection._Timeout object at 0x7fa637fc7400> with deadline=780827.266097107 and callback=<bound method HeartbeatChecker._check_heartbeat of <pika.heartbeat.HeartbeatChecker object at 0x7fa637fc6f50>>
2023-08-02 12:22:59,284 - io_services_utils - INFO	 - abort: 731	 - Aborting transport connection: state=1; <socket.socket fd=11, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 36736), raddr=('127.0.0.1', 5672)>
2023-08-02 12:22:59,285 - io_services_utils - INFO	 - _initiate_abort: 904	 - _AsyncTransportBase._initate_abort(): Initiating abrupt asynchronous transport shutdown: state=1; error=None; <socket.socket fd=11, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 36736), raddr=('127.0.0.1', 5672)>
2023-08-02 12:22:59,285 - io_services_utils - INFO	 - _deactivate: 869	 - Deactivating transport: state=1; <socket.socket fd=11, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 36736), raddr=('127.0.0.1', 5672)>
2023-08-02 12:22:59,285 - selector_ioloop_adapter - DEBUG	 - remove_reader: 280	 - SelectorIOServicesAdapter.remove_reader(11)
2023-08-02 12:22:59,285 - selector_ioloop_adapter - DEBUG	 - remove_reader: 300	 - remove_reader(11) removed handler
2023-08-02 12:22:59,285 - selector_ioloop_adapter - DEBUG	 - remove_writer: 344	 - SelectorIOServicesAdapter.remove_writer(11)
2023-08-02 12:22:59,285 - selector_ioloop_adapter - DEBUG	 - remove_writer: 351	 - remove_writer(11) neither was set.
2023-08-02 12:22:59,285 - select_connection - DEBUG	 - add_callback_threadsafe: 481	 - add_callback_threadsafe: added callback=functools.partial(<bound method _AsyncTransportBase._connection_lost_notify_async of <pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7fa637fc6fe0>>, None)
2023-08-02 12:22:59,285 - io_services_utils - DEBUG	 - _on_socket_readable: 1081	 - Leaving Plaintext consumer due to inactive state: state=3; <socket.socket fd=11, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 36736), raddr=('127.0.0.1', 5672)>
2023-08-02 12:22:59,285 - select_connection - DEBUG	 - process_timeouts: 494	 - process_timeouts: invoking callback=functools.partial(<bound method _AsyncTransportBase._connection_lost_notify_async of <pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7fa637fc6fe0>>, None)
2023-08-02 12:22:59,285 - io_services_utils - DEBUG	 - _connection_lost_notify_async: 957	 - Concluding transport shutdown: state=3; error=None
2023-08-02 12:22:59,285 - base_connection - DEBUG	 - _proto_connection_lost: 428	 - connection_lost: None
2023-08-02 12:22:59,285 - connection - INFO	 - _on_stream_terminated: 2017	 - AMQP stack terminated, failed to connect, or aborted: opened=True, error-arg=None; pending-error=ConnectionClosedByClient: (200) 'Normal shutdown'
2023-08-02 12:22:59,285 - connection - DEBUG	 - _set_connection_state: 2294	 - New Connection state: CLOSED (prev=CLOSING)
2023-08-02 12:22:59,285 - connection - INFO	 - _on_stream_terminated: 2086	 - Stack terminated due to ConnectionClosedByClient: (200) 'Normal shutdown'
2023-08-02 12:22:59,285 - callback - DEBUG	 - process: 217	 - Processing 0:_on_connection_closed
2023-08-02 12:22:59,285 - callback - DEBUG	 - process: 231	 - Calling <bound method _CallbackResult.set_value_once of <pika.adapters.blocking_connection._CallbackResult object at 0x7fa637fcf580>> for "0:_on_connection_closed"
2023-08-02 12:22:59,285 - connection - DEBUG	 - _set_connection_state: 2294	 - New Connection state: CLOSED (prev=CLOSED)
2023-08-02 12:22:59,285 - callback - DEBUG	 - add: 165	 - Added: {'callback': <bound method Connection._on_connection_start of <SelectConnection CLOSED transport=None params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>, 'one_shot': True, 'only': None, 'arguments': None, 'calls': 1}
2023-08-02 12:22:59,285 - callback - DEBUG	 - add: 155	 - Incremented callback reference counter: {'callback': <bound method Connection._on_connection_close_from_broker of <SelectConnection CLOSED transport=None params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>, 'one_shot': True, 'only': None, 'arguments': None, 'calls': 2}
2023-08-02 12:22:59,285 - io_services_utils - INFO	 - _close_and_finalize: 882	 - Closing transport socket and unlinking: state=3; <socket.socket fd=11, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 36736), raddr=('127.0.0.1', 5672)>
2023-08-02 12:22:59,285 - blocking_connection - INFO	 - _flush_output: 525	 - User-initiated close: result=BlockingConnection__OnClosedArgs(connection=<SelectConnection CLOSED transport=None params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>, error=ConnectionClosedByClient: (200) 'Normal shutdown')
2023-08-02 12:23:16,186 - select_connection - DEBUG	 - _get_poller: 415	 - Using EPollPoller
2023-08-02 12:23:16,186 - base_connection - DEBUG	 - _start_connection_workflow: 168	 - Created default connection workflow <pika.adapters.utils.connection_workflow.AMQPConnectionWorkflow object at 0x7f0d662ec6a0>
2023-08-02 12:23:16,186 - connection_workflow - DEBUG	 - start: 656	 - Starting AMQP Connection workflow asynchronously.
2023-08-02 12:23:16,186 - select_connection - DEBUG	 - call_later: 263	 - call_later: added timeout <pika.adapters.select_connection._Timeout object at 0x7f0d662ecaf0> with deadline=780779.174745397 and callback=functools.partial(<bound method AMQPConnectionWorkflow._start_new_cycle_async of <pika.adapters.utils.connection_workflow.AMQPConnectionWorkflow object at 0x7f0d662ec6a0>>, first=True); now=780779.174745397; delay=0
2023-08-02 12:23:16,187 - connection_workflow - DEBUG	 - _start_new_cycle_async: 751	 - Beginning a new AMQP connection workflow cycle; attempts remaining after this: 0
2023-08-02 12:23:16,187 - select_connection - DEBUG	 - call_later: 263	 - call_later: added timeout <pika.adapters.select_connection._Timeout object at 0x7f0d662ecb50> with deadline=780779.174878865 and callback=<bound method AMQPConnectionWorkflow._try_next_config_async of <pika.adapters.utils.connection_workflow.AMQPConnectionWorkflow object at 0x7f0d662ec6a0>>; now=780779.174878865; delay=0
2023-08-02 12:23:16,187 - connection_workflow - DEBUG	 - _try_next_config_async: 779	 - _try_next_config_async: '127.0.0.1':5672
2023-08-02 12:23:16,188 - select_connection - DEBUG	 - add_callback_threadsafe: 481	 - add_callback_threadsafe: added callback=<bound method _AddressResolver._dispatch_result of <pika.adapters.utils.selector_ioloop_adapter._AddressResolver object at 0x7f0d662ecbe0>>
2023-08-02 12:23:16,188 - select_connection - DEBUG	 - process_timeouts: 494	 - process_timeouts: invoking callback=<bound method _AddressResolver._dispatch_result of <pika.adapters.utils.selector_ioloop_adapter._AddressResolver object at 0x7f0d662ecbe0>>
2023-08-02 12:23:16,188 - selector_ioloop_adapter - DEBUG	 - _dispatch_result: 591	 - Invoking asynchronous getaddrinfo() completion callback; host='127.0.0.1'
2023-08-02 12:23:16,189 - connection_workflow - DEBUG	 - _on_getaddrinfo_async_done: 804	 - getaddrinfo returned 1 records
2023-08-02 12:23:16,189 - connection_workflow - DEBUG	 - _try_next_resolved_address: 822	 - Attempting to connect using address record (<AddressFamily.AF_INET: 2>, <SocketKind.SOCK_STREAM: 1>, 6, '', ('127.0.0.1', 5672))
2023-08-02 12:23:16,189 - connection_workflow - INFO	 - start: 179	 - Pika version 1.3.2 connecting to ('127.0.0.1', 5672)
2023-08-02 12:23:16,189 - select_connection - DEBUG	 - add_callback_threadsafe: 481	 - add_callback_threadsafe: added callback=<bound method _AsyncSocketConnector._start_async of <pika.adapters.utils.io_services_utils._AsyncSocketConnector object at 0x7f0d662ed060>>
2023-08-02 12:23:16,189 - select_connection - DEBUG	 - call_later: 263	 - call_later: added timeout <pika.adapters.select_connection._Timeout object at 0x7f0d662ed7e0> with deadline=780789.177070648 and callback=<bound method AMQPConnector._on_tcp_connection_timeout of <pika.adapters.utils.connection_workflow.AMQPConnector object at 0x7f0d662ecfa0>>; now=780779.177070648; delay=10.0
2023-08-02 12:23:16,189 - select_connection - DEBUG	 - call_later: 263	 - call_later: added timeout <pika.adapters.select_connection._Timeout object at 0x7f0d662ecf40> with deadline=780794.177115975 and callback=<bound method AMQPConnector._on_overall_timeout of <pika.adapters.utils.connection_workflow.AMQPConnector object at 0x7f0d662ecfa0>>; now=780779.177115975; delay=15.0
2023-08-02 12:23:16,189 - select_connection - DEBUG	 - process_timeouts: 494	 - process_timeouts: invoking callback=<bound method _AsyncSocketConnector._start_async of <pika.adapters.utils.io_services_utils._AsyncSocketConnector object at 0x7f0d662ed060>>
2023-08-02 12:23:16,189 - selector_ioloop_adapter - DEBUG	 - set_writer: 312	 - SelectorIOServicesAdapter.set_writer(7, <bound method _AsyncSocketConnector._on_writable of <pika.adapters.utils.io_services_utils._AsyncSocketConnector object at 0x7f0d662ed060>>)
2023-08-02 12:23:16,189 - selector_ioloop_adapter - DEBUG	 - set_writer: 324	 - set_writer(7, _) added handler Wr
2023-08-02 12:23:16,189 - io_services_utils - DEBUG	 - _start_async: 324	 - Connection-establishment is in progress for <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39984), raddr=('127.0.0.1', 5672)>.
2023-08-02 12:23:16,189 - io_services_utils - INFO	 - _on_writable: 345	 - Socket connected: <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39984), raddr=('127.0.0.1', 5672)>
2023-08-02 12:23:16,189 - io_services_utils - DEBUG	 - _report_completion: 273	 - _AsyncSocketConnector._report_completion(None); <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39984), raddr=('127.0.0.1', 5672)>
2023-08-02 12:23:16,189 - selector_ioloop_adapter - DEBUG	 - remove_writer: 344	 - SelectorIOServicesAdapter.remove_writer(7)
2023-08-02 12:23:16,189 - selector_ioloop_adapter - DEBUG	 - remove_writer: 364	 - remove_writer(7) removed handler
2023-08-02 12:23:16,189 - select_connection - DEBUG	 - remove_timeout: 284	 - remove_timeout: removing timeout <pika.adapters.select_connection._Timeout object at 0x7f0d662ed7e0> with deadline=780789.177070648 and callback=<bound method AMQPConnector._on_tcp_connection_timeout of <pika.adapters.utils.connection_workflow.AMQPConnector object at 0x7f0d662ecfa0>>
2023-08-02 12:23:16,189 - connection_workflow - DEBUG	 - _on_tcp_connection_done: 382	 - TCP connection to broker established: <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39984), raddr=('127.0.0.1', 5672)>.
2023-08-02 12:23:16,189 - io_services_utils - DEBUG	 - start: 456	 - _AsyncStreamConnector.start(); <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39984), raddr=('127.0.0.1', 5672)>
2023-08-02 12:23:16,189 - select_connection - DEBUG	 - add_callback_threadsafe: 481	 - add_callback_threadsafe: added callback=<bound method _AsyncStreamConnector._start_async of <pika.adapters.utils.io_services_utils._AsyncStreamConnector object at 0x7f0d662ece80>>
2023-08-02 12:23:16,189 - select_connection - DEBUG	 - process_timeouts: 494	 - process_timeouts: invoking callback=<bound method _AsyncStreamConnector._start_async of <pika.adapters.utils.io_services_utils._AsyncStreamConnector object at 0x7f0d662ece80>>
2023-08-02 12:23:16,189 - io_services_utils - DEBUG	 - _start_async: 528	 - _AsyncStreamConnector._start_async(); <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39984), raddr=('127.0.0.1', 5672)>
2023-08-02 12:23:16,190 - io_services_utils - DEBUG	 - _linkup: 566	 - _AsyncStreamConnector._linkup()
2023-08-02 12:23:16,190 - connection - DEBUG	 - _set_connection_state: 2294	 - New Connection state: CLOSED (prev=CLOSED)
2023-08-02 12:23:16,190 - callback - DEBUG	 - add: 165	 - Added: {'callback': <bound method Connection._on_connection_start of <SelectConnection CLOSED transport=None params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>, 'one_shot': True, 'only': None, 'arguments': None, 'calls': 1}
2023-08-02 12:23:16,190 - callback - DEBUG	 - add: 165	 - Added: {'callback': <bound method Connection._on_connection_close_from_broker of <SelectConnection CLOSED transport=None params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>, 'one_shot': True, 'only': None, 'arguments': None, 'calls': 1}
2023-08-02 12:23:16,190 - callback - DEBUG	 - add: 165	 - Added: {'callback': <bound method Connection._default_on_connection_error of <SelectConnection CLOSED transport=None params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>, 'one_shot': False, 'only': None, 'arguments': None}
2023-08-02 12:23:16,190 - connection - DEBUG	 - _set_connection_state: 2294	 - New Connection state: INIT (prev=CLOSED)
2023-08-02 12:23:16,190 - connection - DEBUG	 - __init__: 1092	 - Using external connection workflow.
2023-08-02 12:23:16,190 - io_services_utils - DEBUG	 - __init__: 715	 - _AsyncTransportBase.__init__: <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39984), raddr=('127.0.0.1', 5672)>
2023-08-02 12:23:16,190 - selector_ioloop_adapter - DEBUG	 - set_reader: 251	 - SelectorIOServicesAdapter.set_reader(7, <bound method _AsyncPlaintextTransport._on_socket_readable of <pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ece20>>)
2023-08-02 12:23:16,190 - selector_ioloop_adapter - DEBUG	 - set_reader: 263	 - set_reader(7, _) added handler Rd
2023-08-02 12:23:16,190 - io_services_utils - DEBUG	 - _linkup: 598	 - _linkup(): created transport <pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ece20>
2023-08-02 12:23:16,190 - connection - DEBUG	 - _set_connection_state: 2294	 - New Connection state: PROTOCOL (prev=INIT)
2023-08-02 12:23:16,190 - selector_ioloop_adapter - DEBUG	 - set_writer: 312	 - SelectorIOServicesAdapter.set_writer(7, <bound method _AsyncPlaintextTransport._on_socket_writable of <pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ece20>>)
2023-08-02 12:23:16,190 - selector_ioloop_adapter - DEBUG	 - set_writer: 334	 - set_writer(7, _) updated handler RdWr
2023-08-02 12:23:16,191 - io_services_utils - DEBUG	 - write: 1031	 - Turned on writability watcher: <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39984), raddr=('127.0.0.1', 5672)>
2023-08-02 12:23:16,191 - io_services_utils - DEBUG	 - _linkup: 609	 - _linkup(): introduced transport to protocol <pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ece20>; _StreamingProtocolShim: <SelectConnection PROTOCOL transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ece20> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>
2023-08-02 12:23:16,191 - io_services_utils - DEBUG	 - _report_completion: 499	 - _AsyncStreamConnector._report_completion((<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ece20>, _StreamingProtocolShim: <SelectConnection PROTOCOL transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ece20> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>)); <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39984), raddr=('127.0.0.1', 5672)>
2023-08-02 12:23:16,191 - connection_workflow - INFO	 - _on_transport_establishment_done: 428	 - Streaming transport linked up: (<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ece20>, _StreamingProtocolShim: <SelectConnection PROTOCOL transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ece20> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>).
2023-08-02 12:23:16,191 - callback - DEBUG	 - remove: 265	 - Removing callback #0: {'callback': <bound method Connection._default_on_connection_error of <SelectConnection PROTOCOL transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ece20> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>, 'one_shot': False, 'only': None, 'arguments': None}
2023-08-02 12:23:16,191 - callback - DEBUG	 - add: 165	 - Added: {'callback': <bound method AMQPConnector._on_amqp_handshake_done of <pika.adapters.utils.connection_workflow.AMQPConnector object at 0x7f0d662ecfa0>>, 'one_shot': False, 'only': None, 'arguments': None}
2023-08-02 12:23:16,191 - callback - DEBUG	 - add: 165	 - Added: {'callback': <bound method AMQPConnector._on_amqp_handshake_done of <pika.adapters.utils.connection_workflow.AMQPConnector object at 0x7f0d662ecfa0>>, 'one_shot': False, 'only': None, 'arguments': None}
2023-08-02 12:23:16,191 - io_services_utils - DEBUG	 - _cleanup: 422	 - _AsyncStreamConnector._cleanup(False)
2023-08-02 12:23:16,191 - selector_ioloop_adapter - DEBUG	 - remove_writer: 344	 - SelectorIOServicesAdapter.remove_writer(7)
2023-08-02 12:23:16,191 - selector_ioloop_adapter - DEBUG	 - remove_writer: 367	 - remove_writer(7) updated handler Rd
2023-08-02 12:23:16,191 - io_services_utils - DEBUG	 - _on_socket_writable: 1118	 - Turned off writability watcher: <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39984), raddr=('127.0.0.1', 5672)>
2023-08-02 12:23:16,192 - callback - DEBUG	 - process: 217	 - Processing 0:Connection.Start
2023-08-02 12:23:16,192 - callback - DEBUG	 - _use_one_shot_callback: 401	 - Processing use of oneshot callback
2023-08-02 12:23:16,192 - callback - DEBUG	 - _use_one_shot_callback: 403	 - 0 registered uses left
2023-08-02 12:23:16,192 - callback - DEBUG	 - remove: 265	 - Removing callback #0: {'callback': <bound method Connection._on_connection_start of <SelectConnection PROTOCOL transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ece20> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>, 'one_shot': True, 'only': None, 'arguments': None, 'calls': 0}
2023-08-02 12:23:16,192 - callback - DEBUG	 - process: 231	 - Calling <bound method Connection._on_connection_start of <SelectConnection PROTOCOL transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ece20> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>> for "0:Connection.Start"
2023-08-02 12:23:16,192 - connection - DEBUG	 - _set_connection_state: 2294	 - New Connection state: START (prev=PROTOCOL)
2023-08-02 12:23:16,192 - callback - DEBUG	 - add: 165	 - Added: {'callback': <bound method Connection._on_connection_tune of <SelectConnection START transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ece20> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>, 'one_shot': True, 'only': None, 'arguments': None, 'calls': 1}
2023-08-02 12:23:16,192 - selector_ioloop_adapter - DEBUG	 - set_writer: 312	 - SelectorIOServicesAdapter.set_writer(7, <bound method _AsyncPlaintextTransport._on_socket_writable of <pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ece20>>)
2023-08-02 12:23:16,192 - selector_ioloop_adapter - DEBUG	 - set_writer: 334	 - set_writer(7, _) updated handler RdWr
2023-08-02 12:23:16,192 - io_services_utils - DEBUG	 - write: 1031	 - Turned on writability watcher: <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39984), raddr=('127.0.0.1', 5672)>
2023-08-02 12:23:16,192 - io_services_utils - DEBUG	 - _on_socket_readable: 1069	 - Recv would block on <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39984), raddr=('127.0.0.1', 5672)>
2023-08-02 12:23:16,192 - selector_ioloop_adapter - DEBUG	 - remove_writer: 344	 - SelectorIOServicesAdapter.remove_writer(7)
2023-08-02 12:23:16,192 - selector_ioloop_adapter - DEBUG	 - remove_writer: 367	 - remove_writer(7) updated handler Rd
2023-08-02 12:23:16,192 - io_services_utils - DEBUG	 - _on_socket_writable: 1118	 - Turned off writability watcher: <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39984), raddr=('127.0.0.1', 5672)>
2023-08-02 12:23:16,192 - callback - DEBUG	 - process: 217	 - Processing 0:Connection.Tune
2023-08-02 12:23:16,192 - callback - DEBUG	 - _use_one_shot_callback: 401	 - Processing use of oneshot callback
2023-08-02 12:23:16,192 - callback - DEBUG	 - _use_one_shot_callback: 403	 - 0 registered uses left
2023-08-02 12:23:16,192 - callback - DEBUG	 - remove: 265	 - Removing callback #0: {'callback': <bound method Connection._on_connection_tune of <SelectConnection START transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ece20> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>, 'one_shot': True, 'only': None, 'arguments': None, 'calls': 0}
2023-08-02 12:23:16,192 - callback - DEBUG	 - process: 231	 - Calling <bound method Connection._on_connection_tune of <SelectConnection START transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ece20> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>> for "0:Connection.Tune"
2023-08-02 12:23:16,193 - connection - DEBUG	 - _set_connection_state: 2294	 - New Connection state: TUNE (prev=START)
2023-08-02 12:23:16,193 - connection - DEBUG	 - _create_heartbeat_checker: 1590	 - Creating a HeartbeatChecker: 60
2023-08-02 12:23:16,193 - heartbeat - DEBUG	 - __init__: 67	 - timeout: 60.000000 send_interval: 30.000000 check_interval: 65.000000
2023-08-02 12:23:16,193 - select_connection - DEBUG	 - call_later: 263	 - call_later: added timeout <pika.adapters.select_connection._Timeout object at 0x7f0d662eda80> with deadline=780809.180880669 and callback=<bound method HeartbeatChecker._send_heartbeat of <pika.heartbeat.HeartbeatChecker object at 0x7f0d662eda20>>; now=780779.180880669; delay=30.0
2023-08-02 12:23:16,193 - select_connection - DEBUG	 - call_later: 263	 - call_later: added timeout <pika.adapters.select_connection._Timeout object at 0x7f0d662edae0> with deadline=780844.180918803 and callback=<bound method HeartbeatChecker._check_heartbeat of <pika.heartbeat.HeartbeatChecker object at 0x7f0d662eda20>>; now=780779.180918803; delay=65
2023-08-02 12:23:16,193 - selector_ioloop_adapter - DEBUG	 - set_writer: 312	 - SelectorIOServicesAdapter.set_writer(7, <bound method _AsyncPlaintextTransport._on_socket_writable of <pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ece20>>)
2023-08-02 12:23:16,193 - selector_ioloop_adapter - DEBUG	 - set_writer: 334	 - set_writer(7, _) updated handler RdWr
2023-08-02 12:23:16,193 - io_services_utils - DEBUG	 - write: 1031	 - Turned on writability watcher: <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39984), raddr=('127.0.0.1', 5672)>
2023-08-02 12:23:16,193 - callback - DEBUG	 - add: 165	 - Added: {'callback': <bound method Connection._on_connection_open_ok of <SelectConnection TUNE transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ece20> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>, 'one_shot': True, 'only': None, 'arguments': None, 'calls': 1}
2023-08-02 12:23:16,193 - io_services_utils - DEBUG	 - _on_socket_readable: 1069	 - Recv would block on <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39984), raddr=('127.0.0.1', 5672)>
2023-08-02 12:23:16,193 - selector_ioloop_adapter - DEBUG	 - remove_writer: 344	 - SelectorIOServicesAdapter.remove_writer(7)
2023-08-02 12:23:16,193 - selector_ioloop_adapter - DEBUG	 - remove_writer: 367	 - remove_writer(7) updated handler Rd
2023-08-02 12:23:16,193 - io_services_utils - DEBUG	 - _on_socket_writable: 1118	 - Turned off writability watcher: <socket.socket fd=7, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('127.0.0.1', 39984), raddr=('127.0.0.1', 5672)>
2023-08-02 12:23:16,193 - callback - DEBUG	 - process: 217	 - Processing 0:Connection.OpenOk
2023-08-02 12:23:16,193 - callback - DEBUG	 - _use_one_shot_callback: 401	 - Processing use of oneshot callback
2023-08-02 12:23:16,193 - callback - DEBUG	 - _use_one_shot_callback: 403	 - 0 registered uses left
2023-08-02 12:23:16,193 - callback - DEBUG	 - remove: 265	 - Removing callback #0: {'callback': <bound method Connection._on_connection_open_ok of <SelectConnection TUNE transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ece20> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>>, 'one_shot': True, 'only': None, 'arguments': None, 'calls': 0}
2023-08-02 12:23:16,193 - callback - DEBUG	 - process: 231	 - Calling <bound method Connection._on_connection_open_ok of <SelectConnection TUNE transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ece20> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>> for "0:Connection.OpenOk"
2023-08-02 12:23:16,193 - connection - DEBUG	 - _set_connection_state: 2294	 - New Connection state: OPEN (prev=TUNE)
2023-08-02 12:23:16,193 - callback - DEBUG	 - process: 217	 - Processing 0:_on_connection_open_ok
2023-08-02 12:23:16,193 - callback - DEBUG	 - process: 231	 - Calling <bound method AMQPConnector._on_amqp_handshake_done of <pika.adapters.utils.connection_workflow.AMQPConnector object at 0x7f0d662ecfa0>> for "0:_on_connection_open_ok"
2023-08-02 12:23:16,193 - connection_workflow - DEBUG	 - _on_amqp_handshake_done: 451	 - AMQPConnector: AMQP handshake attempt completed; state=3; error=None; '127.0.0.1'/(<AddressFamily.AF_INET: 2>, <SocketKind.SOCK_STREAM: 1>, 6, '', ('127.0.0.1', 5672))
2023-08-02 12:23:16,193 - connection_workflow - DEBUG	 - _on_amqp_handshake_done: 470	 - AMQPConnector: AMQP connection established for '127.0.0.1'/(<AddressFamily.AF_INET: 2>, <SocketKind.SOCK_STREAM: 1>, 6, '', ('127.0.0.1', 5672)): <SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ece20> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>
2023-08-02 12:23:16,193 - connection_workflow - INFO	 - _report_completion_and_cleanup: 293	 - AMQPConnector - reporting success: <SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f0d662ece20> params=<ConnectionParameters host=127.0.0.1 port=5672 virtual_host=test_host ssl=False>>
